"date","region","headline","core","food","nonfood","services","agriculture","energy"
2021 Q1,"nacional",110.980333333333,110.114592616649,114.94601109918,109.417381947738,107.81254731456,113.47570071427,115.280940237949
2021 Q2,"frontera.norte",112.367775592788,112.065747217876,117.308680278732,110.675807081823,110.263860701418,117.958722876118,111.646249950383
2021 Q2,"noroeste",112.679407287047,111.391842290935,115.814525226535,110.183842848667,109.169908805438,114.304305701966,120.702725586931
2021 Q2,"noreste",111.964323716372,111.812331717375,117.291325832173,111.377221027588,108.712930470177,115.287180630946,110.545571820927
2021 Q2,"centro.norte",112.619569844626,111.783860029876,117.467352040217,110.221147151855,109.303998067056,119.500335218208,110.938602881305
2021 Q2,"centro.sur",113.151234603699,111.906931386139,118.17682973537,111.876499073982,108.25964228815,120.444187982525,114.841391493796
2021 Q2,"sur",112.678689472103,111.936214744704,116.256527179765,112.339652005402,108.394950328718,118.49705980934,111.357907613643
2021 Q2,"cdmx",112.246889466427,111.079227888714,116.35282726214,110.304220987132,109.292340804048,120.046005758349,117.076637041628
2021 Q2,"nacional",112.542333333333,111.662095677891,117.071555428747,110.994902674782,109.024832589215,118.847676262283,113.505033947102
2021 Q3,"frontera.norte",113.419845928036,114.047296962949,120.281690620508,112.934448634395,111.624798637174,122.638668188139,106.396791891461
2021 Q3,"noroeste",113.472780526589,113.167356849723,118.390638150004,112.013476832516,110.37384064058,120.843439773183,111.23001645701
2021 Q3,"noreste",113.944235051428,113.587981457155,120.092184047687,113.219985021279,109.824525477042,120.959307899439,111.380203279711
2021 Q3,"centro.norte",114.441685498247,113.395116126982,120.041178341414,111.586786607009,110.485170782247,124.38620308285,112.03959787676
2021 Q3,"centro.sur",114.859268827934,113.707174308858,121.018341436027,114.064704512531,109.226774798748,123.074134811318,115.421912110836
2021 Q3,"sur",114.497628162033,113.593201024449,118.91118511145,114.231736171548,109.143036135048,121.400997158571,113.7393314551
2021 Q3,"cdmx",113.28759409246,112.413764797763,118.68864677205,111.488158642662,110.289028692603,122.8936017607,113.245715479094
2021 Q3,"nacional",114.060666666667,113.309041265785,119.718724275321,112.708085650428,110.08419253498,122.674147460257,112.144531331013
2021 Q4,"frontera.norte",117.571256382868,116.076654554815,122.754579244117,114.873610606879,113.4875278609,130.837131616785,119.494641357626
2021 Q4,"noroeste",117.832887197541,115.022690250773,121.001049485156,113.777948234343,111.778193138624,126.839053196022,131.006252533812
2021 Q4,"noreste",117.374036161059,115.479352177443,122.752823555855,115.569935080965,110.986462570308,128.207416256571,122.94750758159
2021 Q4,"centro.norte",116.394558133749,115.041550484368,122.35980162989,113.734288591668,111.475067144647,130.454342508817,112.983358070711
2021 Q4,"centro.sur",116.846325435676,115.330738866657,123.144911254222,116.233701909611,110.240747672716,128.411219365446,116.86122208456
2021 Q4,"sur",117.358559900884,115.217240053327,120.85642531712,116.0784053418,110.38010838557,125.718207777086,126.95572475888
2021 Q4,"cdmx",114.999435211473,113.815095600295,120.512222451384,113.035487272342,111.46156500724,128.623287061597,113.249238883576
2021 Q4,"nacional",116.584333333333,114.965911164421,121.933366392493,114.683735935933,111.264823689601,128.520037873723,118.70586427396
2022 Q1,"frontera.norte",120.852058132242,118.399455632772,126.191924822393,117.578982149972,115.075828940838,134.491122778188,126.957092226361
2022 Q1,"noroeste",121.405426954157,117.29467752407,124.745398931059,115.966069988528,113.112858569486,129.997679133568,143.025828476032
2022 Q1,"noreste",119.718805647406,117.82839943913,126.499832830157,118.113314930371,112.371792130795,130.177351410753,125.762776530714
2022 Q1,"centro.norte",118.778435717065,117.457472786808,126.367635140767,115.95262149992,113.069230771745,133.081633013571,114.85722359605
2022 Q1,"centro.sur",118.947664062993,117.688721700093,126.932895815892,118.822102172625,111.629548598215,130.554305203846,117.228042378591
2022 Q1,"sur",120.065790654535,118.019157750444,125.068096512209,119.395437897934,111.780268682335,130.164073979218,126.763753534343
2022 Q1,"cdmx",117.173696098631,115.843741671768,124.168538936078,115.135093653887,112.810901901766,131.952612533133,115.357011085264
2022 Q1,"nacional",119.047333333333,117.301725292751,125.768448326858,117.159223502907,112.698595774632,131.486208827045,121.778449667285
2022 Q2,"frontera.norte",121.93422323104,121.014619280666,130.496523317174,119.90023094453,117.030562737476,136.75137442871,119.887683758805
2022 Q2,"noroeste",121.437201920908,119.781046989042,128.420917542034,118.237654781602,114.933500795633,130.789449503657,127.240172047186
